,task,cosine,rank,top_10,category
9132,"('thailand', 'thai', 'norway', 'norwegian')",0.64627624,1,"[('norwegian', 0.6462762), ('swedish', 0.49839976), ('scandinavian', 0.49731794), ('icelandic', 0.49294564), ('trondheim', 0.49252558), ('danish', 0.47955683), ('finnish', 0.47645557), ('cambodian', 0.47371104), ('oslo', 0.46883774), ('scandinavia', 0.4642573)]",gram6-nationality-adjective
9133,"('thailand', 'thai', 'peru', 'peruvian')",0.59518933,1,"[('peruvian', 0.59518933), ('bolivian', 0.48266402), ('venezuelan', 0.47840467), ('chilean', 0.46578637), ('1816', 0.46295145), ('त', 0.46122754), ('lima', 0.46109584), ('1815', 0.4543094), ('1819', 0.45408756), ('1650', 0.45362636)]",gram6-nationality-adjective
9134,"('thailand', 'thai', 'poland', 'polish')",0.56833446,1,"[('polish', 0.5683344), ('prussian', 0.46657306), ('lithuanian', 0.46621004), ('ukrainian', 0.46424195), ('belarusian', 0.45572034), ('krakow', 0.45346135), ('stanisław', 0.4533411), ('nepali', 0.45304433), ('warsaw', 0.44879922), ('serbian', 0.4482472)]",gram6-nationality-adjective
9135,"('thailand', 'thai', 'portugal', 'portuguese')",0.6436095,1,"[('portuguese', 0.6436095), ('lisbon', 0.50881714), ('romanian', 0.50491625), ('galician', 0.5034397), ('brazilian', 0.4961971), ('moroccan', 0.49284294), ('peruvian', 0.48564216), ('azores', 0.48316446), ('gujarati', 0.48130465), ('madeira', 0.4797649)]",gram6-nationality-adjective
9136,"('thailand', 'thai', 'russia', 'russian')",0.63440174,1,"[('russian', 0.6344019), ('russians', 0.5260291), ('kazakh', 0.45504457), ('moscow', 0.4457757), ('234', 0.44215432), ('225', 0.43819246), ('237', 0.43817347), ('214', 0.43740177), ('218', 0.43738842), ('229', 0.43516472)]",gram6-nationality-adjective
9137,"('thailand', 'thai', 'spain', 'spanish')",0.5897104,1,"[('spanish', 0.5897105), ('mexican', 0.47516382), ('spaniards', 0.47508225), ('peruvian', 0.46064204), ('sevilla', 0.45762366), ('venezuelan', 0.45759124), ('moroccan', 0.4569532), ('italian', 0.45617655), ('portuguese', 0.4541877), ('306', 0.44415602)]",gram6-nationality-adjective
9138,"('thailand', 'thai', 'sweden', 'swedish')",0.65163815,1,"[('swedish', 0.6516382), ('finnish', 0.49856633), ('icelandic', 0.49413687), ('scandinavian', 0.4934909), ('norwegian', 0.4911701), ('stockholm', 0.49009326), ('malmo', 0.4857014), ('danish', 0.4835782), ('scandinavia', 0.47741264), ('nepali', 0.4712799)]",gram6-nationality-adjective
9139,"('ukraine', 'ukrainian', 'albania', 'albanian')",0.7362788,1,"[('albanian', 0.7362787), ('albanians', 0.66329867), ('tirana', 0.6605776), ('slovenian', 0.59529424), ('montenegrin', 0.5941242), ('bulgarian', 0.5871605), ('macedonian', 0.58258915), ('tunisian', 0.580207), ('belarusian', 0.5780514), ('romanian', 0.57734567)]",gram6-nationality-adjective
9140,"('ukraine', 'ukrainian', 'australia', 'australian')",0.6688192,1,"[('australian', 0.6688192), ('australians', 0.5432952), ('canadian', 0.47424865), ('nsw', 0.46702763), ('indonesian', 0.46511582), ('melbourne', 0.45944846), ('irish', 0.45812884), ('aboriginal', 0.45749357), ('raaf', 0.4573579), ('malaysian', 0.45725486)]",gram6-nationality-adjective
9141,"('ukraine', 'ukrainian', 'austria', 'austrian')",0.69930583,1,"[('austrian', 0.6993057), ('austrians', 0.5855189), ('austro', 0.5541485), ('bavarian', 0.5507136), ('croatian', 0.5341684), ('czechoslovak', 0.52662295), ('slovenian', 0.5253643), ('saxony', 0.524935), ('habsburg', 0.518808), ('bavaria', 0.51539046)]",gram6-nationality-adjective
9142,"('ukraine', 'ukrainian', 'brazil', 'brazilian')",0.6830697,1,"[('brazilian', 0.6830697), ('portuguese', 0.5501507), ('uruguayan', 0.5330193), ('argentine', 0.53007156), ('bolivian', 0.52637976), ('colombian', 0.52550083), ('brasil', 0.5248748), ('chilean', 0.5227439), ('venezuelan', 0.5186265), ('romanian', 0.51815873)]",gram6-nationality-adjective
9143,"('ukraine', 'ukrainian', 'bulgaria', 'bulgarian')",0.7768613,1,"[('bulgarian', 0.77686137), ('macedonian', 0.6150582), ('serbian', 0.6065263), ('montenegrin', 0.6023708), ('romanian', 0.6016113), ('czechoslovak', 0.59927535), ('slovak', 0.5969809), ('##վ', 0.5866973), ('azerbaijani', 0.5787896), ('slovene', 0.5766656)]",gram6-nationality-adjective
9144,"('ukraine', 'ukrainian', 'cambodia', 'cambodian')",0.7798293,1,"[('cambodian', 0.7798294), ('khmer', 0.6782383), ('mongolian', 0.6171589), ('vietnamese', 0.6167842), ('[unused477]', 0.6048738), ('[unused475]', 0.60410106), ('[unused360]', 0.60399157), ('[unused539]', 0.6036022), ('[unused261]', 0.60352874), ('[unused660]', 0.6034246)]",gram6-nationality-adjective
9145,"('ukraine', 'ukrainian', 'chile', 'chilean')",0.7122905,1,"[('chilean', 0.7122906), ('peruvian', 0.5911581), ('bolivian', 0.5894546), ('argentine', 0.5843682), ('uruguayan', 0.56109685), ('mexican', 0.5491654), ('colombian', 0.5392134), ('filipino', 0.5258057), ('montevideo', 0.5252827), ('belarusian', 0.5242197)]",gram6-nationality-adjective
9146,"('ukraine', 'ukrainian', 'china', 'chinese')",0.6018245,1,"[('chinese', 0.6018245), ('sino', 0.44490966), ('russian', 0.44144353), ('shanghai', 0.44047427), ('japanese', 0.41997865), ('korean', 0.41871515), ('thai', 0.41310105), ('irish', 0.40718785), ('asian', 0.4050413), ('bavarian', 0.4027677)]",gram6-nationality-adjective
9147,"('ukraine', 'ukrainian', 'colombia', 'colombian')",0.73744255,1,"[('colombian', 0.7374425), ('bolivian', 0.6143182), ('chilean', 0.60155225), ('venezuelan', 0.6008755), ('bogota', 0.5989711), ('peruvian', 0.5984388), ('uruguayan', 0.5877652), ('belarusian', 0.57470495), ('filipino', 0.5735508), ('[unused139]', 0.5678413)]",gram6-nationality-adjective
9148,"('ukraine', 'ukrainian', 'croatia', 'croatian')",0.75213504,1,"[('croatian', 0.7521351), ('croats', 0.61984956), ('zagreb', 0.61542827), ('slovenian', 0.6115673), ('serbian', 0.60382164), ('serbs', 0.60365164), ('slovak', 0.59183025), ('slovene', 0.59138244), ('bosnian', 0.587915), ('montenegrin', 0.5809715)]",gram6-nationality-adjective
9149,"('ukraine', 'ukrainian', 'denmark', 'danish')",0.6760565,1,"[('danish', 0.6760565), ('scandinavian', 0.60052097), ('norwegian', 0.5875068), ('scandinavia', 0.5732462), ('aarhus', 0.56890607), ('copenhagen', 0.5639304), ('swedish', 0.5586244), ('estonian', 0.54645324), ('bulgarian', 0.5459848), ('norway', 0.54039216)]",gram6-nationality-adjective
9150,"('ukraine', 'ukrainian', 'egypt', 'egyptian')",0.68557984,1,"[('egyptian', 0.68558), ('egyptians', 0.5919319), ('cairo', 0.5575951), ('coptic', 0.5329019), ('tunisian', 0.5276668), ('sudanese', 0.52585894), ('syrian', 0.5202821), ('ethiopian', 0.5151309), ('moroccan', 0.51307636), ('mesopotamia', 0.5094112)]",gram6-nationality-adjective
9151,"('ukraine', 'ukrainian', 'england', 'english')",0.5469719,1,"[('english', 0.54697186), ('englishman', 0.4781318), ('scottish', 0.45971218), ('british', 0.45526654), ('irish', 0.4480756), ('scotland', 0.44613436), ('welsh', 0.4421685), ('scandinavian', 0.433077), ('ireland', 0.43144903), ('italian', 0.4311563)]",gram6-nationality-adjective
9152,"('ukraine', 'ukrainian', 'france', 'french')",0.640118,1,"[('french', 0.640118), ('frenchman', 0.5190078), ('parisian', 0.4996357), ('spanish', 0.48434976), ('german', 0.47986493), ('italian', 0.47814804), ('romanian', 0.4777074), ('tunisian', 0.46592847), ('belgian', 0.4656997), ('bordeaux', 0.46251175)]",gram6-nationality-adjective
9153,"('ukraine', 'ukrainian', 'germany', 'german')",0.6953099,1,"[('german', 0.69531006), ('germans', 0.5705186), ('bavarian', 0.5144185), ('austrian', 0.5093049), ('munich', 0.4977003), ('russian', 0.4965639), ('norwegian', 0.49533936), ('scandinavian', 0.494957), ('swedish', 0.4851181), ('belgian', 0.48121572)]",gram6-nationality-adjective
9154,"('ukraine', 'ukrainian', 'greece', 'greek')",0.6416172,1,"[('greek', 0.64161724), ('greeks', 0.6294385), ('hellenic', 0.58914864), ('thessaloniki', 0.5676786), ('athens', 0.54945), ('macedonian', 0.54937416), ('bulgarian', 0.54479283), ('cypriot', 0.5428518), ('romanian', 0.5397129), ('byzantine', 0.5316905)]",gram6-nationality-adjective
9155,"('ukraine', 'ukrainian', 'iceland', 'icelandic')",0.7651441,1,"[('icelandic', 0.76514417), ('reykjavik', 0.6616373), ('norwegian', 0.5891411), ('norse', 0.5789855), ('estonian', 0.57640135), ('scandinavian', 0.5761132), ('finnish', 0.57537127), ('greenland', 0.5721184), ('inuit', 0.5712351), ('azerbaijani', 0.5530572)]",gram6-nationality-adjective
9156,"('ukraine', 'ukrainian', 'india', 'indian')",0.5704213,1,"[('indian', 0.5704213), ('hindi', 0.44947353), ('pakistani', 0.44606614), ('irish', 0.4405416), ('asian', 0.43403402), ('indians', 0.4286233), ('bombay', 0.42743), ('bengali', 0.42382059), ('filipino', 0.41865462), ('gujarati', 0.4184218)]",gram6-nationality-adjective
9157,"('ukraine', 'ukrainian', 'ireland', 'irish')",0.6823363,1,"[('irish', 0.6823363), ('dublin', 0.5069865), ('scottish', 0.496003), ('welsh', 0.49577954), ('limerick', 0.4786643), ('belfast', 0.47167093), ('scotland', 0.47101414), ('donegal', 0.4669165), ('scandinavian', 0.4603381), ('icelandic', 0.45946887)]",gram6-nationality-adjective
9158,"('ukraine', 'ukrainian', 'israel', 'israeli')",0.6285699,1,"[('israeli', 0.6285699), ('hebrew', 0.5071895), ('israelis', 0.50187767), ('jewish', 0.48721984), ('ethiopian', 0.46210754), ('hellenic', 0.46073258), ('yiddish', 0.4600911), ('belarusian', 0.45797065), ('jordanian', 0.45786098), ('syrian', 0.45778295)]",gram6-nationality-adjective
9159,"('ukraine', 'ukrainian', 'italy', 'italian')",0.7107646,1,"[('italian', 0.7107646), ('italians', 0.60272807), ('romanian', 0.5241972), ('tuscany', 0.52274907), ('sicilian', 0.50872076), ('frenchman', 0.50226957), ('italia', 0.5002617), ('austrian', 0.49932653), ('scandinavian', 0.4956366), ('spanish', 0.49548644)]",gram6-nationality-adjective
9160,"('ukraine', 'ukrainian', 'japan', 'japanese')",0.66239214,1,"[('japanese', 0.6623922), ('korean', 0.47842276), ('filipino', 0.46609035), ('kyushu', 0.46341184), ('chinese', 0.46146685), ('yokohama', 0.4593024), ('scandinavian', 0.45545757), ('okinawa', 0.45234403), ('italian', 0.45158634), ('finnish', 0.4511909)]",gram6-nationality-adjective
9161,"('ukraine', 'ukrainian', 'korea', 'korean')",0.7162422,1,"[('korean', 0.7162423), ('koreans', 0.6197508), ('seoul', 0.536141), ('filipino', 0.520313), ('vietnamese', 0.5172504), ('hangul', 0.515729), ('mongolian', 0.5106275), ('norwegian', 0.50535697), ('kyushu', 0.49865025), ('taiwanese', 0.49817216)]",gram6-nationality-adjective
9162,"('ukraine', 'ukrainian', 'macedonia', 'macedonian')",0.72599417,1,"[('macedonian', 0.72599417), ('skopje', 0.6450325), ('montenegrin', 0.6274449), ('bulgarian', 0.6215605), ('belarusian', 0.61320305), ('serbian', 0.6054525), ('thessaloniki', 0.60156703), ('slovenian', 0.6015292), ('slovene', 0.58785987), ('albanian', 0.58268577)]",gram6-nationality-adjective
9163,"('ukraine', 'ukrainian', 'malta', 'maltese')",0.66349894,1,"[('maltese', 0.66349906), ('tunisian', 0.5663305), ('gibraltar', 0.5566275), ('jordanian', 0.54691446), ('ħ', 0.54221064), ('montenegrin', 0.53980327), ('sicilian', 0.53543437), ('ம', 0.53162414), ('moroccan', 0.5275973), ('croatian', 0.52648157)]",gram6-nationality-adjective
9164,"('ukraine', 'ukrainian', 'mexico', 'mexican')",0.66604346,1,"[('mexican', 0.66604346), ('spanish', 0.5069569), ('oaxaca', 0.50300765), ('veracruz', 0.5026952), ('filipino', 0.49898064), ('guatemala', 0.4948608), ('monterrey', 0.49350876), ('colombian', 0.48925415), ('venezuelan', 0.4870758), ('peruvian', 0.4850301)]",gram6-nationality-adjective
9165,"('ukraine', 'ukrainian', 'netherlands', 'dutch')",0.6085707,1,"[('dutch', 0.6085707), ('belgian', 0.54816234), ('swedish', 0.54012597), ('indonesian', 0.53852344), ('norwegian', 0.5371793), ('javanese', 0.53635436), ('bavarian', 0.53054494), ('portuguese', 0.52627546), ('utrecht', 0.5248864), ('finnish', 0.5226278)]",gram6-nationality-adjective
9166,"('ukraine', 'ukrainian', 'norway', 'norwegian')",0.73085845,1,"[('norwegian', 0.73085845), ('scandinavian', 0.58176863), ('swedish', 0.5641799), ('finnish', 0.56309277), ('scandinavia', 0.55888516), ('icelandic', 0.54182035), ('trondheim', 0.53137213), ('estonian', 0.52973443), ('danish', 0.52596045), ('norse', 0.5216449)]",gram6-nationality-adjective
9167,"('ukraine', 'ukrainian', 'peru', 'peruvian')",0.653276,1,"[('peruvian', 0.6532761), ('bolivian', 0.53732556), ('chilean', 0.52777386), ('venezuelan', 0.51667744), ('uruguayan', 0.5159733), ('colombian', 0.5140804), ('argentine', 0.5121045), ('lima', 0.49620453), ('1819', 0.49492142), ('syrian', 0.49102435)]",gram6-nationality-adjective
9168,"('ukraine', 'ukrainian', 'poland', 'polish')",0.66090584,1,"[('polish', 0.6609058), ('belarusian', 0.5613716), ('warsaw', 0.5561793), ('krakow', 0.5509163), ('poznan', 0.5395576), ('czechoslovak', 0.5317981), ('slovak', 0.5297817), ('lithuanian', 0.52811545), ('łodz', 0.5183875), ('silesian', 0.5162813)]",gram6-nationality-adjective
9169,"('ukraine', 'ukrainian', 'portugal', 'portuguese')",0.7097879,1,"[('portuguese', 0.7097878), ('romanian', 0.57895327), ('lisbon', 0.56207836), ('galician', 0.55473995), ('moroccan', 0.55267805), ('brazilian', 0.5419837), ('serbian', 0.5366928), ('iberian', 0.5356261), ('spanish', 0.53403795), ('montenegrin', 0.53281385)]",gram6-nationality-adjective
9170,"('ukraine', 'ukrainian', 'russia', 'russian')",0.7317629,1,"[('russian', 0.73176306), ('russians', 0.6109717), ('bulgarian', 0.5296049), ('moscow', 0.52001905), ('belarusian', 0.5185167), ('bolshevik', 0.5098563), ('serbian', 0.50728333), ('swedish', 0.5064855), ('romanian', 0.50531554), ('scandinavian', 0.5009891)]",gram6-nationality-adjective
9171,"('ukraine', 'ukrainian', 'spain', 'spanish')",0.6756106,1,"[('spanish', 0.67561066), ('spaniards', 0.56369936), ('mexican', 0.5345729), ('moroccan', 0.5263986), ('espana', 0.52117276), ('portuguese', 0.52018), ('peruvian', 0.5146587), ('portugal', 0.5136873), ('italian', 0.511949), ('basque', 0.5072867)]",gram6-nationality-adjective
9172,"('ukraine', 'ukrainian', 'sweden', 'swedish')",0.7455084,1,"[('swedish', 0.74550843), ('finnish', 0.6030927), ('scandinavian', 0.5940606), ('scandinavia', 0.58934265), ('norwegian', 0.58290434), ('stockholm', 0.5749227), ('uppsala', 0.56705385), ('icelandic', 0.55747586), ('malmo', 0.5569019), ('gothenburg', 0.5544132)]",gram6-nationality-adjective
9173,"('ukraine', 'ukrainian', 'switzerland', 'swiss')",0.6511729,1,"[('swiss', 0.6511728), ('bavarian', 0.5716737), ('austrian', 0.55739826), ('lausanne', 0.55179006), ('slovenian', 0.5486495), ('zurich', 0.5466921), ('scandinavian', 0.53939605), ('romanian', 0.5370633), ('belarusian', 0.53692436), ('czechoslovak', 0.53359485)]",gram6-nationality-adjective
9174,"('dancing', 'danced', 'decreasing', 'decreased')",0.7303451,3,"[('decreases', 0.7686914), ('decrease', 0.74401957), ('decreased', 0.730345), ('increasing', 0.69542056), ('[unused210]', 0.69343394), ('[unused231]', 0.69280785), ('[unused618]', 0.6923728), ('[unused916]', 0.69234246), ('[unused808]', 0.69113606), ('[unused852]', 0.6910434)]",gram7-past-tense
9175,"('dancing', 'danced', 'describing', 'described')",0.62695116,1021,"[('describes', 0.7425854), ('describe', 0.7059747), ('descriptions', 0.68147993), ('[unused933]', 0.6802745), ('[unused189]', 0.6799381), ('[unused589]', 0.6788212), ('[unused8]', 0.6783723), ('[unused420]', 0.67825335), ('[unused613]', 0.6779506), ('[unused210]', 0.67793435)]",gram7-past-tense
9176,"('dancing', 'danced', 'enhancing', 'enhanced')",0.65713376,1048,"[('enhance', 0.73658603), ('[unused618]', 0.72840685), ('[unused190]', 0.7282701), ('[unused526]', 0.72789687), ('[unused189]', 0.7276382), ('[unused338]', 0.72734785), ('[unused569]', 0.7268975), ('[unused127]', 0.7265482), ('[unused281]', 0.72648716), ('[unused730]', 0.7263639)]",gram7-past-tense
9177,"('dancing', 'danced', 'falling', 'fell')",0.65913045,1,"[('fell', 0.6591306), ('fallen', 0.6219389), ('falls', 0.605892), ('tumbling', 0.5837858), ('leaped', 0.5794779), ('collapsing', 0.57892644), ('tumbled', 0.5788585), ('leapt', 0.5700008), ('collapses', 0.5602604), ('toppled', 0.55799544)]",gram7-past-tense
9178,"('dancing', 'danced', 'feeding', 'fed')",0.62817836,3,"[('feeds', 0.69402397), ('feed', 0.6432259), ('fed', 0.6281784), ('[unused311]', 0.60873026), ('տ', 0.60860103), ('[unused564]', 0.6075263), ('[unused771]', 0.6073403), ('[unused309]', 0.60715336), ('[unused613]', 0.60687965), ('[unused754]', 0.6065797)]",gram7-past-tense
9179,"('dancing', 'danced', 'flying', 'flew')",0.7309541,1,"[('flew', 0.73095405), ('flown', 0.70720536), ('flies', 0.59461975), ('soared', 0.5934416), ('soaring', 0.5672001), ('piloted', 0.56428677), ('fluttering', 0.56345356), ('glided', 0.558632), ('airplanes', 0.5525901), ('fluttered', 0.55129015)]",gram7-past-tense
9180,"('dancing', 'danced', 'generating', 'generated')",0.67464155,467,"[('generate', 0.73838997), ('generates', 0.7313437), ('[unused933]', 0.6840281), ('[unused196]', 0.68303525), ('[unused231]', 0.68253446), ('[unused852]', 0.6812504), ('[unused268]', 0.6811056), ('[unused190]', 0.68080544), ('[unused618]', 0.6807279), ('[unused703]', 0.6806876)]",gram7-past-tense
9181,"('dancing', 'danced', 'going', 'went')",0.608393,1,"[('went', 0.608393), ('goes', 0.5874119), ('goin', 0.5191573), ('こ', 0.49834403), ('undertaken', 0.4922314), ('surged', 0.48833007), ('lurched', 0.4870429), ('leaped', 0.4867253), ('コ', 0.48537764), ('undertake', 0.48508364)]",gram7-past-tense
9182,"('dancing', 'danced', 'hiding', 'hid')",0.6199979,3,"[('conceal', 0.63491845), ('hides', 0.6271776), ('hid', 0.6199979), ('concealed', 0.6129483), ('[unused421]', 0.6062034), ('[unused116]', 0.6061418), ('[unused728]', 0.6056839), ('[unused933]', 0.6054409), ('[unused808]', 0.6053207), ('[unused311]', 0.6049948)]",gram7-past-tense
9183,"('dancing', 'danced', 'hitting', 'hit')",0.5362462,1797,"[('[unused933]', 0.62253785), ('[unused336]', 0.6215452), ('[unused237]', 0.62126684), ('[unused380]', 0.62125033), ('[unused25]', 0.62118566), ('[unused715]', 0.62116283), ('[unused131]', 0.6211325), ('[unused679]', 0.6211102), ('[unused703]', 0.6209582), ('[unused196]', 0.6206376)]",gram7-past-tense
9184,"('dancing', 'danced', 'implementing', 'implemented')",0.75617075,1,"[('implemented', 0.7561708), ('implementations', 0.7279826), ('[unused169]', 0.7179368), ('[unused25]', 0.71782196), ('[unused293]', 0.71687233), ('[unused420]', 0.71681046), ('[unused8]', 0.71674836), ('[unused311]', 0.7166768), ('[unused475]', 0.7166279), ('[unused116]', 0.71636623)]",gram7-past-tense
9185,"('dancing', 'danced', 'increasing', 'increased')",0.69112796,1,"[('increased', 0.6911279), ('increases', 0.6781022), ('decreasing', 0.67404175), ('decreases', 0.65216464), ('increase', 0.63857967), ('decreased', 0.6303176), ('decrease', 0.62555766), ('[unused55]', 0.6218391), ('[unused618]', 0.6202989), ('[unused933]', 0.6202118)]",gram7-past-tense
