,task,cosine,rank,top_10,category
8586,"('paying', 'paid', 'dancing', 'danced')",0.60964406,1,"[('danced', 0.60964423), ('dance', 0.5205358), ('dances', 0.49291295), ('dancers', 0.40839657), ('dancer', 0.3874495), ('singing', 0.35676825), ('sang', 0.32184675), ('skating', 0.291661), ('laughed', 0.28163368), ('synchronized', 0.2812651)]",gram7-past-tense
8587,"('paying', 'paid', 'decreasing', 'decreased')",0.59811056,1,"[('decreased', 0.5981106), ('decrease', 0.5526413), ('decreases', 0.51477313), ('increasing', 0.46740785), ('increased', 0.44560322), ('diminishing', 0.42125973), ('diminished', 0.41680703), ('lowered', 0.3956238), ('dwindling', 0.39520004), ('reduced', 0.3889911)]",gram7-past-tense
8588,"('paying', 'paid', 'describing', 'described')",0.5689727,2,"[('describe', 0.576099), ('described', 0.5689727), ('describes', 0.5461133), ('description', 0.4117539), ('descriptions', 0.41040975), ('explaining', 0.35538223), ('outlining', 0.34411797), ('depicting', 0.33557034), ('descriptive', 0.33458376), ('explained', 0.33351853)]",gram7-past-tense
8589,"('paying', 'paid', 'enhancing', 'enhanced')",0.53906333,2,"[('enhance', 0.5597589), ('enhanced', 0.53906333), ('enhances', 0.49959928), ('enhancement', 0.45915908), ('enhancements', 0.41315514), ('boosted', 0.38650805), ('improved', 0.38432157), ('strengthened', 0.38357985), ('improves', 0.3814338), ('boosting', 0.38022402)]",gram7-past-tense
8590,"('paying', 'paid', 'falling', 'fell')",0.60823786,1,"[('fell', 0.60823786), ('fall', 0.5540694), ('falls', 0.537332), ('fallen', 0.5174976), ('dropped', 0.32248563), ('collapsed', 0.3205076), ('slipped', 0.30864447), ('collapsing', 0.2746041), ('plummeted', 0.2669669), ('toppled', 0.25333753)]",gram7-past-tense
8591,"('paying', 'paid', 'feeding', 'fed')",0.13360673,642,"[('feed', 0.5303517), ('feeds', 0.51171285), ('meal', 0.28593716), ('cooked', 0.27979746), ('breastfeeding', 0.26705182), ('meals', 0.26581442), ('eating', 0.26534066), ('eaten', 0.26422518), ('nutrition', 0.2640757), ('nutritional', 0.25112545)]",gram7-past-tense
8592,"('paying', 'paid', 'flying', 'flew')",0.54554975,1,"[('flew', 0.54554987), ('flown', 0.4954068), ('fly', 0.4885552), ('flies', 0.41537198), ('flight', 0.33942717), ('flights', 0.31451622), ('airborne', 0.2832963), ('aerial', 0.27539998), ('sailing', 0.2753053), ('airplane', 0.27512553)]",gram7-past-tense
8593,"('paying', 'paid', 'generating', 'generated')",0.60760975,1,"[('generated', 0.6076096), ('generate', 0.5629453), ('generates', 0.5361981), ('generator', 0.36236843), ('produced', 0.34953937), ('producing', 0.34008932), ('generators', 0.33668864), ('created', 0.33313778), ('creating', 0.33183694), ('accrued', 0.32694653)]",gram7-past-tense
8594,"('paying', 'paid', 'going', 'went')",0.46013552,1,"[('went', 0.46013555), ('go', 0.4510323), ('goes', 0.337053), ('in', 0.31615055), ('gone', 0.3132643), ('and', 0.30789343), ('to', 0.30468848), ('on', 0.30129573), (',', 0.29973486), ('the', 0.29864424)]",gram7-past-tense
8595,"('paying', 'paid', 'hiding', 'hid')",0.54773444,1,"[('hid', 0.5477344), ('hide', 0.51011467), ('hides', 0.46582422), ('hidden', 0.41234553), ('concealed', 0.37015122), ('disguise', 0.33166122), ('conceal', 0.33072066), ('disguised', 0.329929), ('camoufl', 0.3107262), ('disgu', 0.3044608)]",gram7-past-tense
8596,"('paying', 'paid', 'hitting', 'hit')",0.62886804,1,"[('hit', 0.6288681), ('hits', 0.54182434), ('struck', 0.33764556), ('hammered', 0.2642018), ('reached', 0.2639426), ('pushed', 0.26134676), ('slapped', 0.25996637), ('slammed', 0.25995648), ('pounded', 0.25890985), ('targeted', 0.25514868)]",gram7-past-tense
8597,"('paying', 'paid', 'implementing', 'implemented')",0.642337,1,"[('implemented', 0.64233696), ('implement', 0.5491526), ('implementation', 0.548763), ('implements', 0.4164535), ('implementations', 0.4160328), ('instituted', 0.39654917), ('enforced', 0.38641948), ('enforcing', 0.38636252), ('plementation', 0.37978774), ('formulated', 0.35199383)]",gram7-past-tense
8598,"('paying', 'paid', 'increasing', 'increased')",0.610697,1,"[('increased', 0.61069685), ('increase', 0.46904472), ('decreased', 0.40259615), ('decreasing', 0.4012476), ('increases', 0.3947376), ('improved', 0.3396223), ('incre', 0.31842527), ('increasingly', 0.31752256), ('intensified', 0.31337208), ('boosted', 0.31069264)]",gram7-past-tense
8599,"('paying', 'paid', 'jumping', 'jumped')",0.61448574,1,"[('jumped', 0.6144858), ('jump', 0.5279315), ('jumps', 0.44723797), ('leapt', 0.42823204), ('leaping', 0.40333492), ('hopped', 0.35206816), ('leap', 0.34422198), ('hopping', 0.30869308), ('climbed', 0.30146414), ('leaps', 0.30059406)]",gram7-past-tense
8600,"('paying', 'paid', 'knowing', 'knew')",0.51152974,1,"[('knew', 0.5115297), ('know', 0.49533993), ('knows', 0.44913167), ('knowledge', 0.34139472), ('known', 0.3112372), ('learned', 0.29639938), ('calculated', 0.24945536), ('aware', 0.24843489), ('believing', 0.23688224), ('understood', 0.23673727)]",gram7-past-tense
8601,"('paying', 'paid', 'listening', 'listened')",0.6319771,1,"[('listened', 0.631977), ('listen', 0.60348517), ('listens', 0.5312482), ('heard', 0.37939405), ('listener', 0.34695798), ('hearing', 0.33212814), ('hear', 0.32642666), ('watched', 0.31286934), ('hears', 0.29799962), ('listeners', 0.29083905)]",gram7-past-tense
8602,"('paying', 'paid', 'looking', 'looked')",0.56056863,1,"[('looked', 0.5605687), ('look', 0.5183991), ('looks', 0.45768008), ('made', 0.25191832), ('and', 0.23361722), ('in', 0.22594984), (',', 0.2251578), ('said', 0.22084579), ('to', 0.22060277), ('glanced', 0.21972279)]",gram7-past-tense
8603,"('paying', 'paid', 'moving', 'moved')",0.6053185,1,"[('moved', 0.60531837), ('move', 0.49692452), ('moves', 0.4308503), ('movement', 0.23481369), ('shifted', 0.23283379), ('relocated', 0.23195872), ('pushed', 0.21167314), ('transferred', 0.2076793), ('going', 0.20463659), ('made', 0.20203671)]",gram7-past-tense
8604,"('playing', 'played', 'predicting', 'predicted')",0.6313889,2,"[('predicts', 0.67954916), ('predicted', 0.63138896), ('predict', 0.61704594), ('prediction', 0.5791632), ('forecasting', 0.55257595), ('predictions', 0.52698296), ('predictor', 0.51608104), ('estimating', 0.49818105), ('anticipating', 0.48843423), ('anticipate', 0.48061866)]",gram7-past-tense
8605,"('playing', 'played', 'reading', 'read')",0.36117053,6,"[('reads', 0.5914373), ('readings', 0.4843454), ('reader', 0.39604303), ('wrote', 0.3816018), ('readers', 0.3649601), ('read', 0.36117044), ('watched', 0.3458958), ('writes', 0.32953912), ('listened', 0.324605), ('published', 0.31727275)]",gram7-past-tense
8606,"('playing', 'played', 'running', 'ran')",0.72267073,1,"[('ran', 0.72267085), ('run', 0.5563627), ('runs', 0.5480089), ('runners', 0.34514272), ('raced', 0.34096426), ('runner', 0.32742885), ('aired', 0.31651053), ('rushed', 0.29726896), ('operated', 0.2901159), ('pushed', 0.28954288)]",gram7-past-tense
8607,"('playing', 'played', 'saying', 'said')",0.41270334,3,"[('stating', 0.4572388), ('says', 0.42633423), ('said', 0.4127033), ('say', 0.40102014), ('remarked', 0.3654628), ('noting', 0.35487768), ('argued', 0.3510851), ('stated', 0.3478689), ('voiced', 0.34226954), ('replied', 0.3408207)]",gram7-past-tense
8608,"('playing', 'played', 'screaming', 'screamed')",0.74309826,1,"[('screamed', 0.7430982), ('scream', 0.62259996), ('screams', 0.6032879), ('yelled', 0.5661869), ('shouted', 0.5293619), ('yelling', 0.52637786), ('cried', 0.5013737), ('shouting', 0.47945517), ('yells', 0.4732329), ('shouts', 0.4507719)]",gram7-past-tense
8609,"('playing', 'played', 'seeing', 'saw')",0.5760699,1,"[('saw', 0.5760699), ('see', 0.5471502), ('sees', 0.5429564), ('seen', 0.52706736), ('witnessed', 0.43170115), ('watched', 0.42341676), ('viewed', 0.41134095), ('witnessing', 0.3940927), ('portrayed', 0.33831093), ('visited', 0.33412787)]",gram7-past-tense
8610,"('playing', 'played', 'selling', 'sold')",0.71546865,1,"[('sold', 0.71546865), ('sell', 0.67966646), ('sells', 0.6685204), ('sellers', 0.49486008), ('seller', 0.49391472), ('bought', 0.4751843), ('marketed', 0.47307426), ('sale', 0.4707283), ('sales', 0.42329782), ('purchased', 0.42151806)]",gram7-past-tense
8611,"('playing', 'played', 'singing', 'sang')",0.69788736,1,"[('sang', 0.6978873), ('sings', 0.63022935), ('sing', 0.58021265), ('danced', 0.52061033), ('singers', 0.5186527), ('songs', 0.49980566), ('song', 0.47929212), ('singer', 0.47345018), ('vocals', 0.45626828), ('chanted', 0.43833473)]",gram7-past-tense
8612,"('playing', 'played', 'sitting', 'sat')",0.6087332,1,"[('sat', 0.6087332), ('sit', 0.587493), ('sits', 0.5793243), ('stood', 0.45009288), ('seated', 0.42849123), ('perched', 0.34448397), ('slept', 0.3401974), ('held', 0.3351694), ('chaired', 0.33064994), ('presided', 0.3242448)]",gram7-past-tense
8613,"('playing', 'played', 'sleeping', 'slept')",0.7733312,1,"[('slept', 0.7733311), ('sleeps', 0.6373567), ('sleep', 0.5446714), ('asleep', 0.44267485), ('sleepy', 0.38994926), ('drank', 0.3885581), ('woke', 0.37959924), ('sleeper', 0.37020358), ('awoke', 0.36874998), ('insomnia', 0.36568144)]",gram7-past-tense
8614,"('playing', 'played', 'slowing', 'slowed')",0.72245926,1,"[('slowed', 0.7224593), ('slows', 0.66134727), ('slowdown', 0.5538506), ('slower', 0.51850027), ('slow', 0.49300575), ('calmed', 0.45880082), ('paused', 0.44450548), ('sped', 0.44199112), ('halted', 0.43944478), ('cooled', 0.43836537)]",gram7-past-tense
8615,"('playing', 'played', 'spending', 'spent')",0.61123806,2,"[('spend', 0.67385805), ('spent', 0.61123806), ('spends', 0.6012536), ('expenditure', 0.51557803), ('expenditures', 0.49777192), ('expended', 0.36599836), ('budgets', 0.3609202), ('wasted', 0.33323726), ('consumed', 0.33322555), ('expenses', 0.3248038)]",gram7-past-tense
8616,"('playing', 'played', 'striking', 'struck')",0.628857,1,"[('struck', 0.628857), ('strikes', 0.50046235), ('strike', 0.48318928), ('strikers', 0.35799074), ('stunning', 0.35552675), ('startling', 0.352383), ('rikes', 0.3497979), ('remarkable', 0.32720724), ('strikingly', 0.32503277), ('swung', 0.32288563)]",gram7-past-tense
8617,"('playing', 'played', 'taking', 'took')",0.7096988,1,"[('took', 0.7096989), ('taken', 0.62488973), ('takes', 0.5795179), ('take', 0.5651341), ('undertaken', 0.3285641), ('held', 0.32706898), ('brought', 0.32476303), ('carried', 0.29725483), ('pushed', 0.2789847), ('made', 0.2718138)]",gram7-past-tense
8618,"('playing', 'played', 'thinking', 'thought')",0.46565723,3,"[('thinks', 0.49229294), ('think', 0.47195777), ('thought', 0.4656573), ('thinker', 0.40976283), ('thinkers', 0.3766413), ('reasoning', 0.37310758), ('thoughts', 0.37295052), ('dreamed', 0.36152568), ('talked', 0.35724452), ('figured', 0.3565325)]",gram7-past-tense
8619,"('playing', 'played', 'vanishing', 'vanished')",0.6492313,1,"[('vanished', 0.6492313), ('disappearing', 0.6182804), ('vanish', 0.6019038), ('disappeared', 0.58129), ('disappears', 0.5473271), ('disappear', 0.50892997), ('disappearance', 0.496546), ('perished', 0.41980484), ('faded', 0.41785744), ('retreated', 0.40464917)]",gram7-past-tense
8620,"('playing', 'played', 'walking', 'walked')",0.77604115,1,"[('walked', 0.7760411), ('walk', 0.60145813), ('walks', 0.56513083), ('marched', 0.44828582), ('stroll', 0.43000263), ('wandered', 0.40275088), ('alking', 0.38721666), ('escorted', 0.3750567), ('traveled', 0.35813946), ('danced', 0.3510659)]",gram7-past-tense
8621,"('playing', 'played', 'writing', 'wrote')",0.67875475,1,"[('wrote', 0.67875475), ('write', 0.6319584), ('writes', 0.57535714), ('written', 0.54871637), ('writer', 0.46275872), ('writers', 0.45580015), ('penned', 0.4269135), ('writings', 0.42530325), ('authored', 0.3627728), ('publishing', 0.35392007)]",gram7-past-tense
8622,"('playing', 'played', 'dancing', 'danced')",0.7912266,1,"[('danced', 0.79122657), ('dances', 0.61707824), ('dance', 0.58432114), ('dancer', 0.55432), ('dancers', 0.5449534), ('marched', 0.4469304), ('sang', 0.4288473), ('ballet', 0.41954735), ('singing', 0.41550523), ('performed', 0.40995175)]",gram7-past-tense
8623,"('playing', 'played', 'decreasing', 'decreased')",0.67705786,1,"[('decreased', 0.67705786), ('decrease', 0.6340319), ('decreases', 0.6032108), ('increasing', 0.5300353), ('reduces', 0.49236226), ('diminishing', 0.47191113), ('diminished', 0.4611068), ('declining', 0.45897457), ('reducing', 0.45848525), ('diminish', 0.45818105)]",gram7-past-tense
8624,"('playing', 'played', 'describing', 'described')",0.64173084,3,"[('describes', 0.66192544), ('describe', 0.65432197), ('described', 0.64173084), ('characterized', 0.5234734), ('descriptions', 0.48975456), ('recounted', 0.48255706), ('portrayed', 0.47771916), ('characterize', 0.4534097), ('depicting', 0.452999), ('explaining', 0.45141935)]",gram7-past-tense
8625,"('playing', 'played', 'enhancing', 'enhanced')",0.56291634,3,"[('enhance', 0.6800487), ('enhances', 0.6154639), ('enhanced', 0.5629164), ('enhancement', 0.5194344), ('improves', 0.5041693), ('enhancements', 0.49299937), ('boosting', 0.48376524), ('bolstered', 0.45759705), ('emphasized', 0.4562135), ('boosted', 0.45377278)]",gram7-past-tense
8626,"('playing', 'played', 'falling', 'fell')",0.6512743,1,"[('fell', 0.6512744), ('fallen', 0.5915909), ('falls', 0.5902817), ('fall', 0.5305209), ('plummeted', 0.40354067), ('slipped', 0.39184928), ('slid', 0.38953498), ('collapsed', 0.37821278), ('climbed', 0.37316084), ('dropped', 0.3686521)]",gram7-past-tense
8627,"('playing', 'played', 'feeding', 'fed')",0.14952247,7674,"[('feeds', 0.60925543), ('feed', 0.5664628), ('eaten', 0.41059193), ('cooked', 0.38757735), ('meals', 0.38639107), ('meal', 0.3636143), ('eats', 0.3621299), ('fuelled', 0.3391019), ('diets', 0.33741757), ('harvested', 0.33668807)]",gram7-past-tense
8628,"('playing', 'played', 'flying', 'flew')",0.731359,1,"[('flew', 0.73135906), ('flown', 0.6628575), ('fly', 0.5441179), ('flies', 0.522761), ('sailed', 0.4254366), ('flights', 0.4219012), ('traveled', 0.3915733), ('travelled', 0.39082602), ('flight', 0.38983107), ('aviation', 0.3880563)]",gram7-past-tense
8629,"('playing', 'played', 'generating', 'generated')",0.6686048,3,"[('generate', 0.6845138), ('generates', 0.6738921), ('generated', 0.6686049), ('garnered', 0.48228994), ('generator', 0.43490514), ('produces', 0.4278311), ('produced', 0.42358932), ('sparked', 0.41563416), ('yielded', 0.41117656), ('fueled', 0.4094185)]",gram7-past-tense
8630,"('playing', 'played', 'going', 'went')",0.5713898,1,"[('went', 0.5713898), ('goes', 0.46769005), ('go', 0.42730758), ('gone', 0.41070879), ('gonna', 0.30632228), ('made', 0.2891551), ('got', 0.28373727), ('headed', 0.28216588), ('moved', 0.27550477), ('worked', 0.26872656)]",gram7-past-tense
8631,"('playing', 'played', 'hiding', 'hid')",0.66069984,1,"[('hid', 0.6606998), ('hide', 0.5748706), ('hides', 0.5471208), ('hidden', 0.4461491), ('conceal', 0.43779302), ('concealed', 0.43085742), ('disguised', 0.39766774), ('disguise', 0.39090276), ('obscured', 0.38413876), ('withheld', 0.3777842)]",gram7-past-tense
8632,"('playing', 'played', 'hitting', 'hit')",0.562449,2,"[('hits', 0.57423395), ('hit', 0.5624491), ('struck', 0.44304207), ('slammed', 0.41481876), ('pounded', 0.4030326), ('swung', 0.4011122), ('slapped', 0.38405025), ('slamming', 0.36206755), ('pushed', 0.36158735), ('touched', 0.35858595)]",gram7-past-tense
8633,"('playing', 'played', 'implementing', 'implemented')",0.7407811,1,"[('implemented', 0.7407811), ('implement', 0.6556087), ('implementation', 0.5785719), ('implementations', 0.51592827), ('instituted', 0.50967395), ('enacted', 0.5011832), ('implements', 0.49834943), ('executed', 0.48441306), ('spearheaded', 0.4692987), ('enforcing', 0.46537217)]",gram7-past-tense
8634,"('playing', 'played', 'increasing', 'increased')",0.5927582,1,"[('increased', 0.59275824), ('decreasing', 0.52336824), ('decreased', 0.5186028), ('increase', 0.5118056), ('increases', 0.48042268), ('escalating', 0.42394155), ('decrease', 0.41920513), ('intensified', 0.41047472), ('incre', 0.4054641), ('decreases', 0.4016098)]",gram7-past-tense
8635,"('playing', 'played', 'jumping', 'jumped')",0.7346606,1,"[('jumped', 0.7346606), ('leapt', 0.579765), ('jump', 0.5591556), ('jumps', 0.5513987), ('leaping', 0.5001959), ('hopped', 0.4959626), ('climbed', 0.49227273), ('raced', 0.40525395), ('hopping', 0.40375093), ('leap', 0.40127555)]",gram7-past-tense
8636,"('playing', 'played', 'knowing', 'knew')",0.5858816,1,"[('knew', 0.58588153), ('knows', 0.5231204), ('know', 0.42677456), ('knowledge', 0.40508685), ('understands', 0.37074193), ('realizing', 0.36722872), ('learned', 0.36602893), ('aware', 0.3533178), ('understood', 0.35087425), ('figured', 0.3448653)]",gram7-past-tense
8637,"('playing', 'played', 'listening', 'listened')",0.81812185,1,"[('listened', 0.8181218), ('listen', 0.71073014), ('listens', 0.6870743), ('listener', 0.48667794), ('heard', 0.47113192), ('listeners', 0.46269923), ('watched', 0.45094138), ('overheard', 0.42147854), ('sounded', 0.40258542), ('participated', 0.38996086)]",gram7-past-tense
8638,"('playing', 'played', 'looking', 'looked')",0.69827753,1,"[('looked', 0.69827753), ('look', 0.5293253), ('looks', 0.51463467), ('glanced', 0.39667755), ('gazed', 0.33903623), ('stared', 0.3348709), ('viewed', 0.3255091), ('glared', 0.3024258), ('talked', 0.29761645), ('smelled', 0.2968624)]",gram7-past-tense
8639,"('playing', 'played', 'moving', 'moved')",0.7218858,1,"[('moved', 0.72188574), ('move', 0.55709), ('moves', 0.5160193), ('shifted', 0.3885386), ('relocated', 0.364796), ('pushed', 0.32642934), ('transitioned', 0.3234777), ('migrated', 0.31542563), ('progressed', 0.30843154), ('transferred', 0.30799496)]",gram7-past-tense
8640,"('playing', 'played', 'paying', 'paid')",0.6574413,1,"[('paid', 0.6574413), ('pays', 0.631135), ('pay', 0.5397282), ('financed', 0.43412954), ('repaid', 0.41956165), ('payment', 0.39728987), ('funded', 0.39616227), ('payments', 0.38174963), ('unpaid', 0.36864275), ('compensated', 0.36828056)]",gram7-past-tense
8641,"('predicting', 'predicted', 'reading', 'read')",0.3195483,3,"[('reads', 0.4702945), ('readings', 0.37838867), ('read', 0.31954834), ('writing', 0.29239452), ('wrote', 0.26957375), ('readers', 0.26930514), ('reader', 0.26467338), ('expected', 0.2640855), ('write', 0.24073724), ('written', 0.23671979)]",gram7-past-tense
8642,"('predicting', 'predicted', 'running', 'ran')",0.5158809,1,"[('ran', 0.5158809), ('run', 0.4935954), ('runs', 0.42504618), ('expected', 0.2513766), ('runners', 0.2406933), ('said', 0.23137754), ('reported', 0.21818593), ('runner', 0.21515037), ('planned', 0.2056055), ('starting', 0.19997786)]",gram7-past-tense
